t_video_s,LinPower_true,video,LinPower_fit_mse,LinPower_fit_anchor
1751.1,790000.0,89.96986336421944,762647.1692201549,756341.5622832254
1751.2,790000.0,89.80841841061395,759898.4683129087,753799.5775150519
1751.3,790000.0,90.00931522508772,763318.861727969,756962.7401346455
1751.4,790000.0,89.9894850789975,762981.2411375963,756650.5103114999
1751.5,790000.0,89.95256195137054,762352.6018884897,756069.1478970982
1751.6,790000.0,89.96445672216005,762555.1177710269,756256.4335662541
1751.7,793000.0,90.05666128309498,764124.9578597634,757708.2137812336
1751.8,793000.0,90.02851298681327,763645.7155805898,757265.0129328936
1751.9,793000.0,89.98386622574841,762885.5766607667,756562.0402846902
1752.0,793000.0,89.92977224708247,761964.592976142,755710.319207333
1752.1,793000.0,90.07164157793761,764380.006711432,757944.0816759078
1752.2,793000.0,90.17909084063268,766209.3973443198,759635.8929281181
1752.3,793000.0,90.13632944456644,765481.3579380859,758962.6057485645
1752.4,793000.0,89.98382041873312,762884.7967677957,756561.3190435949
1752.5,793000.0,89.98483604747346,762902.088479786,756577.3103318354
1752.6,793000.0,89.93457683505198,762046.3940793404,755785.9684559661
1752.7,793000.0,89.86743134992065,760903.2003667082,754728.7486628187
1752.8,793000.0,89.84222155414432,760473.9878891772,754331.8151232991
1752.9,793000.0,89.91129648007642,761650.0315333873,755419.4143678762
1753.0,793000.0,90.03348383159586,763730.3473096006,757343.2799300349
1753.1,793000.0,90.10799670392072,764998.9753787154,758516.5007848998
1753.2,793000.0,90.05316890180242,764065.4978926792,757653.2255028633
1753.3,793000.0,90.0474969197966,763968.9288656695,757563.9189525985
1753.4,792000.0,90.01996012096362,763500.0977114928,757130.3462602692
1753.5,792000.0,89.9581209107106,762447.2466342072,756156.6748817067
1753.6,792000.0,89.74461251246069,758812.1331489736,752794.94022164
1753.7,794000.0,89.9509469579337,762325.1056191674,756043.719485584
1753.8,794000.0,89.985757774438,762917.7814555469,756591.8231168555
1753.9,794000.0,90.03843560880212,763814.654401246,757421.2467041742
1754.0,794000.0,90.00819415498125,763299.7748110362,756945.0886499069
1754.1,794000.0,90.16999503870521,766054.5356502759,759492.6776126958
1754.2,794000.0,90.14914601484902,765699.5680312277,759164.4053447177
1754.3,798000.0,90.13722323731211,765496.5753163691,758976.6787034303
1754.4,798000.0,90.04633755343059,763949.1899310611,757545.6644851945
1754.5,798000.0,90.15236278967022,765754.335626448,759215.054141199
1754.6,798000.0,90.21876361300791,766884.8510081565,760260.5490777027
1754.7,807000.0,90.23072417053207,767088.4869508331,760448.8705728394
1754.8,807000.0,90.18248285822392,766267.1485568676,759689.3009588912
1754.9,807000.0,90.19691833468703,766512.9215362302,759916.5905735311
1755.0,807000.0,90.26735594948198,767712.1658072174,761025.6456410112
1755.1,807000.0,90.19705504218146,766515.2490664849,759918.7430617989
1755.2,807000.0,90.22275483294408,766952.8040138998,760323.3916754895
1755.3,807000.0,90.23845824844442,767220.1644452335,760570.6452570893
1755.4,806000.0,90.24239808850001,767287.242676503,760632.6788678446
1755.5,806000.0,90.20025953861993,766569.8076145905,759969.1985325606
1755.6,806000.0,90.19150385514843,766420.7366491361,759831.3384538002
1755.7,811000.0,90.23425128789155,767148.5383210955,760504.405777893
1755.8,811000.0,90.26998609937581,767756.9457476113,761067.0579045648
1755.9,811000.0,90.19336262121554,766452.3832993468,759860.6051166763
1756.0,811000.0,90.21545528131333,766828.5246001314,760208.4586989828
1756.1,811000.0,90.25369026850213,767479.499075501,760810.4766182469
1756.2,811000.0,90.31064216179709,768449.1405370224,761707.1961628429
1756.3,811000.0,90.22112700016194,766925.0891467256,760297.7611057821
1756.4,811000.0,90.33682219620586,768894.8719316807,762119.4063138023
1756.5,811000.0,90.24957621194855,767409.4546998255,760745.6999320698
1756.6,811000.0,90.1530125083501,765765.3974917151,759225.2840985374
1756.7,811000.0,90.17548307027938,766147.9728065948,759579.0878247046
1756.8,811000.0,90.21516998006544,766823.6671686578,760203.9665707976
1756.9,811000.0,90.11694735833623,765151.3658459485,758657.4307222022
1757.0,808000.0,90.16455626466352,765961.9371341325,759407.0429709014
1757.1,808000.0,90.11357393895707,765093.9312795473,758604.3155241921
1757.2,808000.0,90.08352945477063,764582.4052200655,758131.2587982679
1757.3,808000.0,90.07423422346238,764424.1481165795,757984.9034252786
1757.4,805000.0,90.1714436696326,766079.1994942392,759515.4866114901
1757.5,805000.0,90.18159364797698,766252.00919848,759675.3001564322
1757.6,805000.0,90.10039281411125,764869.514417867,758396.7759397256
1757.7,805000.0,90.1106393489295,765043.9680562252,758558.1097866676
1757.8,805000.0,90.15526921355811,765803.8193036958,759260.816396927
1757.9,805000.0,90.09337419999511,764750.018140295,758286.2663835057
1758.0,805000.0,90.081081435683,764540.7261701054,758092.7142225846
1758.1,800000.0,90.10226945662282,764901.4654256806,758426.3240709815
1758.2,800000.0,90.21055152032439,766745.0350144973,760131.2479502896
1758.3,800000.0,90.27974127423879,767923.0336766383,761220.6551856117
1758.4,800000.0,90.16809877684595,766022.2506108461,759462.8205706822
1758.5,800000.0,90.05769181369088,764142.5032851275,757724.4397023255
1758.6,794000.0,90.03443232521451,763746.4960043221,757358.2141616566
1758.7,794000.0,90.00001852281251,763160.5795803543,756816.3616009715
1758.8,794000.0,90.00514763858558,763247.9059715727,756897.1206081638
1758.9,794000.0,89.84128336089951,760458.0145647367,754317.0430732311
1759.0,794000.0,89.91218415334461,761665.1447237541,755433.3909702813
1759.1,794000.0,89.85616124459072,760711.3198027555,754551.2984827755
1759.2,794000.0,89.77145349930106,759269.11767052,753217.5572077224
1759.3,799000.0,89.70455975396281,758130.2099846865,752164.3011105922
1759.4,799000.0,89.6927001910238,757928.2935377366,751977.5697964514
1759.5,799000.0,89.73704855400541,758683.3520443053,752675.8441040406
1759.6,799000.0,89.72235774957568,758433.2319472544,752444.5342968365
1759.7,799000.0,89.51846593066495,754961.8467159171,749234.2147021294
1759.8,799000.0,89.5897546757838,756175.5820108801,750356.6709956666
1759.9,799000.0,89.60614996741627,756454.7220643677,750614.8183125618
1760.0,799000.0,89.56368332290519,755731.7009869758,749946.1720582701
1760.1,789000.0,89.50955217964353,754810.0845519574,749093.8658165329
1760.2,789000.0,89.43550662586465,753549.4128722039,747928.0029905143
1760.3,789000.0,89.61851093052893,756665.1751616211,750809.4442779487
1760.4,783000.0,89.71067492039016,758234.324502554,752260.5856928353
1760.5,783000.0,89.6452357173393,757120.1813052702,751230.2316701063
1760.6,783000.0,89.65753056367843,757329.5087232669,751423.816612981
1760.7,783000.0,89.66016823680383,757374.4167513647,751465.3473313989
1760.8,781000.0,89.58808897104515,756147.2223500542,750330.4441240344
1760.9,781000.0,89.60371334776984,756413.2370969953,750576.453223479
1761.0,781000.0,89.51781161821019,754950.7066387709,749223.912414839
1761.1,781000.0,89.60498926581819,756434.9603966016,750596.5428216478
1761.2,781000.0,89.6490321625124,757184.8181493371,751290.0074982613
1761.3,786000.0,89.59428126674523,756252.6500418377,750427.9431229071
1761.4,786000.0,89.60210950839138,756385.9307324656,750551.2004349611
1761.5,786000.0,89.58597700729548,756111.2648515685,750297.1908103649
1761.6,786000.0,89.68660151634315,757824.4598021298,751881.5448802302
1761.7,786000.0,89.58355475974409,756070.0245780672,750259.0520129427
1761.8,786000.0,89.50170018112742,754676.3993858192,748970.2344475619
1761.9,786000.0,89.53726683757513,755281.9438680855,749530.2389377975
1762.0,786000.0,89.55932988037276,755657.5809158848,749877.6261894805
1762.1,786000.0,89.44713028927558,753747.3129827345,748111.020016944
1762.2,786000.0,89.52782561377396,755121.2011514613,749381.5848822847
1762.3,786000.0,89.66243215378663,757412.9613483036,751500.9931807001
1762.4,786000.0,89.65044816600117,757208.9264908326,751312.3027711688
1762.5,788000.0,89.55687087153473,755615.714758578,749838.9085778645
1762.6,788000.0,89.60618963104797,756455.3973624059,750615.4428247896
1762.7,788000.0,89.66601888495478,757474.0276807952,751557.4670177163
1762.8,788000.0,89.7064007451514,758161.5540065172,752193.2879042653
1762.9,788000.0,89.57123022918037,755860.1917676551,750064.9996857054
1763.0,788000.0,89.479015297201,754290.1751054265,748613.0561764489
1763.1,788000.0,89.48883675767046,754457.3915881964,748767.6971383186
1763.2,788000.0,89.52761402030336,755117.5986408123,749378.2532985636
1763.3,787000.0,89.4921525159872,754513.8444390902,748819.904450767
1763.4,787000.0,89.4863012203616,754414.2224860005,748727.774569825
1763.5,787000.0,89.43653451391718,753566.9133066209,747944.187304205
1763.6,787000.0,89.59116979460407,756199.6752903434,750378.9523392823
1763.7,781000.0,89.56577759560498,755767.3572843168,749979.1468226365
1763.8,781000.0,89.55773413509533,755630.4123584672,749852.500844287
1763.9,781000.0,89.6378359625463,756994.195870243,751113.7209737238
1764.0,781000.0,89.76502343873551,759159.6418837861,753116.3145510086
1764.1,783000.0,89.64119780836248,757051.4333895249,751166.6539435491
1764.2,783000.0,89.40330889592798,753001.2264624604,747421.042957135
1764.3,783000.0,89.26739707929045,750687.2431179578,745281.0828035853
1764.4,783000.0,89.2223822525058,749920.8376499687,744572.31488317
1764.5,783000.0,89.178852798691,749179.721582104,743886.934472739
1764.6,783000.0,89.1422657421579,748556.804152726,743310.8635684312
1764.7,783000.0,89.1344455602308,748423.6606838359,743187.7331583498
1764.8,783000.0,89.14686651877341,748635.1352406582,743383.3037644064
1764.9,783000.0,89.35066322895057,752104.9011865584,746592.1258520891
1765.0,793000.0,89.31657738315873,751524.5684281792,746055.4370372447
1765.1,793000.0,89.17784391347027,749162.5446827363,743871.0493626338
1765.2,793000.0,89.37491373220531,752517.7811113184,746973.9551289878
1765.3,793000.0,89.45676532777995,753911.3555154174,748262.7257257439
1765.4,792000.0,89.48709573980784,754427.7496745186,748740.2844457007
1765.5,792000.0,89.52834786284618,755130.092767251,749389.8078038264
1765.6,792000.0,89.4968439842977,754593.7196096261,748893.7726065647
1765.7,792000.0,89.61523647073426,756609.4254437925,750757.8872194211
1765.8,796000.0,89.66049368075402,757379.9576373519,751470.4715148793
1765.9,796000.0,89.68164103027807,757740.0044367376,751803.4409832763
1766.0,796000.0,89.64447455994755,757107.2221265128,751218.2470867992
1766.1,796000.0,89.4323639983407,753495.9076809094,747878.5216588313
